Genre,NA_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Rating
Sports,0.12,73,33,7.7,21,E
Role-Playing,0.12,73,21,7.9,24,E10+
Platform,0.12,71,48,7.4,62,M
Action,0.12,84,17,8,1671,M
Platform,0.12,91,18,9.1,72,E
Sports,0.12,70,43,6.2,15,E
Fighting,0.12,61,32,6.6,32,T
Role-Playing,0.12,74,43,7.7,96,T
Shooter,0.12,49,11,6,32,M
Role-Playing,0.12,77,23,8,21,E10+
Action,0.12,73,44,8.4,38,E10+
Shooter,0.12,45,42,5.5,74,M
Racing,0.12,69,41,6.9,74,M
Platform,0.12,70,65,7.3,87,M
Misc,0.12,66,13,7.1,7,E
Strategy,0.12,78,45,7,38,T
Action,0.12,40,9,6.4,31,M
Sports,0.12,68,12,5.5,27,T
Shooter,0.12,68,55,6.8,402,T
Action,0.12,75,30,7.4,170,M
Action,0.12,56,12,8.6,17,E10+
Sports,0.12,46,15,4.6,8,E
Role-Playing,0.12,67,31,7.1,54,E10+
Action,0.12,57,34,6.2,70,M
Racing,0.12,83,21,8.5,43,E
Action,0.12,38,7,6.8,6,T
Sports,0.12,87,21,8.7,19,E
Action,0.12,43,7,5.4,14,T
Adventure,0.12,51,32,7.5,13,T
Racing,0.12,59,7,6.1,8,E10+
Role-Playing,0.12,77,13,8,10,T
Shooter,0.12,80,45,7.7,40,M
Role-Playing,0.12,43,12,8,20,E10+
Racing,0.12,80,28,7.1,158,E10+
Misc,0.12,63,20,4.8,20,E
Platform,0.12,63,20,7.6,11,T
Shooter,0.12,84,39,9.1,117,M
Misc,0.12,78,25,7.7,13,E
Sports,0.12,83,17,8,6,E
Misc,0.12,46,21,3.9,14,E
Action,0.12,75,13,7.7,15,T
Role-Playing,0.12,85,49,9.1,54,T
Action,0.12,69,4,6.8,15,E10+
Racing,0.12,56,9,8.2,9,E
Action,0.12,58,13,6.8,4,E10+
Action,0.12,64,39,7.9,215,M
Action,0.12,88,22,6.8,156,M
Action,0.12,80,24,6.8,1428,M
Adventure,0.12,63,12,6.2,34,E10+
Shooter,0.12,71,54,6.4,64,M
Fighting,0.12,26,7,4,5,E
Action,0.12,55,22,6.8,16,M
Fighting,0.12,28,7,2.4,17,M
Action,0.12,53,4,6.6,5,T
Role-Playing,0.12,69,46,6.5,15,E
Action,0.12,65,25,7.3,15,E10+
Action,0.12,75,40,7.9,1295,M
Action,0.12,65,52,6.1,27,M
Racing,0.12,65,35,7.1,18,E
Simulation,0.12,81,24,8.5,15,E10+
Misc,0.12,84,4,6.1,36,T
Role-Playing,0.12,64,26,7.8,43,T
Action,0.12,70,14,8.1,46,M
Adventure,0.12,59,11,6.8,6,E10+
Racing,0.12,82,24,8.2,24,E
Fighting,0.12,70,4,6.6,5,T
Action,0.12,51,18,7,6,E10+
Action,0.12,61,5,6.9,9,E10+
Action,0.12,63,31,6.6,7,E10+
Action,0.12,73,38,7.9,105,M
Shooter,0.12,73,17,8.3,11,T
Shooter,0.12,57,9,6,7,M
Shooter,0.12,41,20,7.2,13,M
Adventure,0.12,62,49,6.4,13,M
Racing,0.12,71,39,8.2,21,T
Fighting,0.12,49,33,5.9,56,T
Simulation,0.12,70,26,6.4,31,T
Action,0.12,66,8,3.7,20,E
Racing,0.12,66,14,7.3,11,E10+
Shooter,0.12,83,54,8.9,35,M
Action,0.12,75,18,8.8,18,T
Action,0.12,67,7,6.6,7,E10+
Role-Playing,0.12,75,33,8.7,49,T
Simulation,0.12,62,34,7,16,T
Sports,0.12,89,16,7.8,6,E
Sports,0.12,77,27,6.2,11,E
Racing,0.12,89,24,8.5,18,E
Platform,0.12,75,17,9.3,4,E
Sports,0.12,78,13,6.5,4,T
Sports,0.12,89,16,7.5,6,E
Racing,0.12,83,21,7.8,14,E
Sports,0.12,81,31,6.5,16,E
Shooter,0.12,56,11,6.7,7,T
Shooter,0.12,64,45,8.6,24,T
Action,0.12,55,10,6.3,6,E10+
Fighting,0.12,82,28,7.9,14,T
Action,0.12,74,57,8.5,64,M
Platform,0.12,51,24,7.2,9,E
Simulation,0.12,59,10,7.1,7,E
Action,0.12,47,26,6.2,10,T
Sports,0.12,83,16,8,6,E
Shooter,0.12,85,41,7.6,16,E
Action,0.12,50,31,6.3,8,T
Shooter,0.12,50,14,5.4,13,M
Action,0.12,59,9,5,13,E10+
Platform,0.12,82,28,7.5,36,E
Action,0.12,71,23,8.4,29,M
Shooter,0.12,73,38,8,22,T
Action,0.12,48,32,5.7,24,T
Action,0.12,46,11,6.7,16,E
Sports,0.12,54,23,6.5,4,E
Misc,0.12,65,17,2.8,17,T
Shooter,0.12,70,38,7.4,13,T
Misc,0.12,51,17,3.7,7,E
Puzzle,0.12,64,12,6.3,4,E10+
Action,0.12,28,5,3.2,32,T
Racing,0.12,61,30,4.2,19,E10+
Role-Playing,0.12,76,12,7.1,15,T
Strategy,0.12,80,40,8.3,21,E
Sports,0.12,80,18,7.6,16,E10+
Shooter,0.12,54,26,7.2,22,M
Sports,0.12,63,37,6,4,E
Sports,0.12,48,11,5.6,17,T
Platform,0.12,68,13,6.9,8,E10+
Puzzle,0.12,41,5,6.3,4,E
Sports,0.12,39,6,1.8,10,T
Role-Playing,0.12,73,11,8.3,17,E10+
Shooter,0.12,60,4,7.2,21,T
Racing,0.12,47,10,6.7,7,E
Action,0.12,36,8,4.8,4,E10+
Action,0.11,55,14,8.2,16,T
Strategy,0.11,70,22,6.6,18,E10+
Racing,0.11,84,61,7.1,54,E
Action,0.11,93,69,9.3,327,T
Action,0.11,57,22,9.1,26,T
Role-Playing,0.11,83,10,8.9,45,T
Action,0.11,58,18,7.5,20,T
Racing,0.11,73,22,7.7,22,E
Role-Playing,0.11,66,11,8.2,9,E
Role-Playing,0.11,68,37,8.9,46,T
Racing,0.11,65,24,8.2,6,T
Simulation,0.11,75,16,8.8,30,T
Shooter,0.11,88,54,7.6,1137,M
Role-Playing,0.11,84,59,7.6,511,M
Sports,0.11,73,43,6.7,18,E
Action,0.11,68,30,7.9,15,T
Strategy,0.11,81,78,5.5,1027,E10+
Simulation,0.11,77,13,8.5,23,E
Fighting,0.11,66,45,7.8,49,T
Racing,0.11,68,20,5.6,12,E
Platform,0.11,69,50,4.7,578,T
Action,0.11,62,23,9.1,24,T
Action,0.11,57,41,5.6,27,T
Sports,0.11,45,17,4.3,8,E
Action,0.11,72,31,7.1,35,M
Simulation,0.11,82,6,9.3,78,E
Strategy,0.11,67,25,7.6,26,T
Action,0.11,72,42,7.6,24,T
Role-Playing,0.11,73,48,8,99,T
Action,0.11,64,27,7.3,15,T
Shooter,0.11,75,55,6.2,703,M
Role-Playing,0.11,80,43,8.1,173,T
Action,0.11,78,46,7.5,40,T
Action,0.11,55,4,7.5,13,T
Shooter,0.11,58,27,6.7,100,M
Action,0.11,75,12,8.3,6,E10+
Action,0.11,64,6,3.6,21,E10+
Action,0.11,77,56,8.1,124,M
Misc,0.11,46,14,8.4,11,T
Fighting,0.11,63,22,8.6,20,T
Racing,0.11,81,16,5.8,135,E
Platform,0.11,80,75,8.5,236,E10+
Action,0.11,71,41,8.4,36,M
Action,0.11,63,10,7.8,17,T
Shooter,0.11,70,36,5.5,531,M
Role-Playing,0.11,71,29,7.4,13,E10+
Adventure,0.11,74,29,8.1,14,T
Misc,0.11,76,26,7,4,E
Racing,0.11,73,34,9.1,23,T
Racing,0.11,35,9,3.4,16,T
Action,0.11,47,12,7.2,6,T
Sports,0.11,70,37,6.2,12,E
Sports,0.11,90,19,7,22,E
Sports,0.11,70,18,5.8,12,T
Action,0.11,74,49,8.3,19,M
Racing,0.11,55,18,6.3,4,T
Shooter,0.11,58,12,6.2,5,T
Sports,0.11,73,20,8.5,14,E
Adventure,0.11,39,10,4.3,6,E
Shooter,0.11,76,16,8.2,1237,M
Sports,0.11,62,22,5.9,8,E
Action,0.11,61,26,9.2,6,M
Action,0.11,51,21,7,6,M
Action,0.11,74,33,8.4,65,M
Sports,0.11,58,9,7,5,E
Role-Playing,0.11,79,17,8.8,9,E
Role-Playing,0.11,66,34,7,22,T
Misc,0.11,69,6,8.3,6,T
Sports,0.11,67,12,7.8,6,E
Role-Playing,0.11,60,7,7.9,9,T
Action,0.11,61,9,8.3,4,E10+
Sports,0.11,61,13,6.8,65,E
Adventure,0.11,69,24,5,12,E
Racing,0.11,52,17,6.8,8,E
Racing,0.11,63,17,8,7,T
Action,0.11,74,14,5.9,544,M
Action,0.11,43,32,4.8,13,T
Fighting,0.11,74,27,7,13,T
Platform,0.11,74,50,7.1,34,E10+
Shooter,0.11,61,64,7,34,M
Simulation,0.11,63,33,7.2,19,T
Action,0.11,73,8,7.3,29,T
Simulation,0.11,66,17,6.1,12,T
Fighting,0.11,23,39,3,211,T
Action,0.11,69,17,5.6,98,M
Sports,0.11,61,26,6.5,8,T
Action,0.11,86,45,7.4,1543,M
Role-Playing,0.11,82,32,7.5,35,T
Adventure,0.11,39,5,5.6,13,M
Platform,0.11,79,20,8.1,26,E10+
Action,0.11,38,14,3,12,E10+
Action,0.11,65,27,7.8,20,T
Misc,0.11,73,26,7,151,E10+
Action,0.11,60,48,6.4,37,T
Adventure,0.11,42,9,4.8,4,M
Action,0.11,53,34,6,22,M
Action,0.11,68,33,7,9,E10+
Misc,0.11,57,23,8,10,E
Sports,0.11,66,32,7.7,11,E
Shooter,0.11,62,40,5.8,18,T
Fighting,0.11,57,48,5.3,46,T
Action,0.11,61,23,5.2,5,E
Strategy,0.11,53,4,6.9,63,E
Racing,0.11,77,31,8.5,18,E
Adventure,0.11,62,24,6.8,14,T
Role-Playing,0.11,80,8,8,13,E10+
Misc,0.11,77,48,7.5,67,E10+
Strategy,0.11,48,36,6.8,17,M
Racing,0.11,44,6,5.9,9,T
Strategy,0.11,78,55,7.5,23,M
Action,0.11,53,19,5.2,5,T
Simulation,0.11,77,18,8.9,18,T
Action,0.11,53,30,6.8,6,T
Action,0.11,75,25,8.8,5,T
Sports,0.11,89,22,8.6,14,E
Shooter,0.11,75,22,8.2,16,M
Fighting,0.11,79,33,6.4,9,T
Shooter,0.11,61,45,6.1,14,T
Sports,0.11,62,39,6,34,E
Fighting,0.11,74,22,7.3,6,T
Shooter,0.11,71,35,8.5,4,M
Action,0.11,51,29,6.2,9,M
Adventure,0.11,66,43,8.5,23,M
Fighting,0.11,83,17,7.8,10,T
Action,0.11,84,30,9.1,14,T
Action,0.11,84,34,8.1,22,M
Action,0.11,66,38,7.2,10,T
Platform,0.11,66,30,8.7,29,E
Sports,0.11,65,17,8.5,10,E10+
Shooter,0.11,80,19,7.2,12,T
Misc,0.11,81,25,8.2,9,E
Sports,0.11,69,31,7.9,15,E10+
Shooter,0.11,59,15,5.4,17,M
Action,0.11,74,4,6,9,T
Racing,0.11,65,21,7.7,6,T
Fighting,0.11,86,34,7.6,12,T
Sports,0.11,80,10,7.5,4,E
Action,0.11,66,42,7.3,28,E
Racing,0.11,59,36,3,4,T
Action,0.11,60,7,5.6,7,E
Action,0.11,50,4,2.3,6,T
Sports,0.11,78,22,8.5,6,E
Action,0.11,35,24,2,10,T
Sports,0.11,81,35,8.1,10,E
Sports,0.11,84,12,8.4,5,E
Action,0.11,81,27,9.1,32,M
Sports,0.11,72,12,7.8,4,E
Misc,0.11,67,43,5.2,16,E
Shooter,0.11,77,16,8.7,7,M
Action,0.11,79,22,8.8,12,T
Platform,0.11,64,17,9.1,10,E
Role-Playing,0.11,79,10,7.7,22,T
Adventure,0.11,66,28,8.4,13,M
Simulation,0.11,72,24,7.8,12,T
Racing,0.11,60,10,7.2,6,E
Action,0.11,58,23,7.6,10,E10+
Racing,0.11,80,50,7.7,13,E
Action,0.11,47,16,7.5,4,E10+
Shooter,0.11,27,24,2.8,66,M
Racing,0.11,49,22,7.1,7,E10+
Racing,0.11,65,13,7,25,E
Role-Playing,0.11,72,13,7.8,50,M
Sports,0.11,71,43,7.4,16,E10+
Sports,0.11,79,16,8.7,21,E
Platform,0.11,61,14,7.5,4,E
Action,0.11,61,31,7,7,T
Action,0.11,39,39,6.4,55,M
Action,0.11,61,40,8.2,19,T
Shooter,0.11,45,13,6.6,17,M
Racing,0.11,74,8,7.4,10,E
Sports,0.11,79,24,6.6,5,E10+
Platform,0.11,61,8,4.8,6,E
Action,0.11,53,19,8.1,14,M
Misc,0.11,64,4,8.4,18,E
Adventure,0.11,66,21,7.7,6,E
Strategy,0.11,49,18,4.9,11,E
Sports,0.11,59,8,7,6,E
Sports,0.11,66,9,6.3,12,E
Misc,0.11,66,5,6.8,8,T
Strategy,0.11,86,27,7.9,32,E
Action,0.11,49,26,6,11,E10+
Role-Playing,0.11,59,30,6.2,17,E10+
Shooter,0.11,80,55,8.2,26,E
Action,0.11,28,18,4.9,8,E
Fighting,0.11,61,12,6.6,13,T
Sports,0.11,70,17,7.3,11,E
Misc,0.11,83,18,8.3,16,E10+
Misc,0.11,36,20,2.1,17,T
Puzzle,0.11,84,17,8.2,21,E
Misc,0.11,61,17,4.9,7,T
Action,0.11,55,24,8,20,M
Sports,0.11,73,23,7.7,22,E
Sports,0.11,66,21,7.3,8,E
Sports,0.11,67,14,8.4,28,E
Sports,0.1,86,19,8.9,33,E
Simulation,0.1,59,20,7.7,6,E
Sports,0.1,70,31,5.6,5,E
Role-Playing,0.1,45,26,3,29,T
Action,0.1,74,4,6.3,8,E
Action,0.1,78,36,6.6,55,E
Racing,0.1,84,42,6.9,56,E
Racing,0.1,64,25,7.1,18,E10+
Sports,0.1,70,9,8.3,4,E10+
Shooter,0.1,84,39,8.5,210,M
Racing,0.1,51,10,5.5,22,E10+
Action,0.1,52,11,7.6,20,E10+
Role-Playing,0.1,59,12,7.8,4,T
Adventure,0.1,69,28,7.6,38,M
Action,0.1,72,37,7.4,424,M
Role-Playing,0.1,75,39,5.4,555,M
Misc,0.1,87,4,6.4,5,T
Role-Playing,0.1,61,33,7.7,237,M
Fighting,0.1,54,32,5.3,103,T
Role-Playing,0.1,62,13,5.3,9,T
Sports,0.1,60,9,7.6,5,E
Strategy,0.1,49,6,3.6,23,E
Action,0.1,58,23,7.9,28,T
Shooter,0.1,69,64,6.1,29,M
Shooter,0.1,60,44,5.9,27,M
Action,0.1,68,18,5.9,721,M
Strategy,0.1,78,46,7.7,359,T
Role-Playing,0.1,80,41,8.2,89,T
Action,0.1,76,14,7.5,44,E10+
Role-Playing,0.1,83,33,7.1,47,T
Role-Playing,0.1,63,32,6.3,60,T
Platform,0.1,68,12,6.4,13,E10+
Action,0.1,82,56,8.8,237,T
Simulation,0.1,71,37,7.8,26,T
Adventure,0.1,75,42,7.4,28,E
Role-Playing,0.1,53,14,5.5,81,M
Simulation,0.1,73,27,8.4,18,T
Action,0.1,77,24,8.1,31,T
Action,0.1,77,50,7.5,160,T
Role-Playing,0.1,53,19,5.8,17,E10+
Role-Playing,0.1,71,13,6.7,166,M
Action,0.1,58,28,6.8,56,M
Strategy,0.1,47,5,2,87,E
Role-Playing,0.1,76,44,8.6,14,T
Strategy,0.1,47,7,7.4,8,T
Shooter,0.1,68,30,6.7,118,M
Misc,0.1,60,17,8.6,5,T
Shooter,0.1,65,37,7.1,8,M
Action,0.1,85,29,7.7,17,T
Shooter,0.1,84,18,7.2,11,M
Platform,0.1,63,22,5.2,13,E
Platform,0.1,83,46,7.8,13,T
Role-Playing,0.1,76,20,8.3,22,T
Adventure,0.1,83,6,8.4,259,M
Racing,0.1,61,21,5,11,E
Action,0.1,81,25,8.9,49,M
Racing,0.1,85,17,8.2,9,E
Action,0.1,69,4,4.1,16,E10+
Sports,0.1,64,14,7.9,8,T
Action,0.1,78,54,8.3,23,T
Action,0.1,68,26,8.5,8,M
Sports,0.1,89,25,7.8,17,E
Fighting,0.1,57,33,4.8,5,T
Action,0.1,71,35,8.2,106,M
Fighting,0.1,67,14,8.5,4,T
Platform,0.1,70,34,8.9,12,E
Shooter,0.1,51,32,5.3,7,M
Misc,0.1,57,33,4.8,4,E
Shooter,0.1,58,52,6.1,24,T
Racing,0.1,74,65,7.1,28,E
Action,0.1,53,20,7,10,E10+
Strategy,0.1,78,27,8,22,T
Misc,0.1,77,35,8.1,8,E
Action,0.1,71,40,6.8,18,T
Action,0.1,58,57,5.1,102,M
Simulation,0.1,59,33,7.5,18,M
Role-Playing,0.1,59,28,8,10,T
Action,0.1,47,14,8.8,76,M
Racing,0.1,51,26,2.1,9,M
Sports,0.1,57,11,4,4,E
Action,0.1,57,19,8,21,T
Shooter,0.1,76,21,8.9,36,M
Action,0.1,72,38,7.3,38,M
Action,0.1,61,34,7.3,40,T
Fighting,0.1,68,11,7,8,T
Shooter,0.1,72,37,7.2,57,M
Fighting,0.1,79,25,7.5,66,T
Shooter,0.1,68,40,8.2,45,T
Racing,0.1,74,13,8.3,8,E10+
Action,0.1,76,76,8.4,139,M
Action,0.1,84,15,8.9,17,M
Shooter,0.1,74,65,7.1,174,M
Sports,0.1,71,45,5.1,14,E
Platform,0.1,51,5,5.3,4,E10+
Shooter,0.1,45,40,3.5,1156,M
Action,0.1,70,42,7.5,267,M
Action,0.1,68,10,5.3,4,E
Sports,0.1,59,27,6.1,70,E
Platform,0.1,73,7,8.5,6,E
Action,0.1,58,12,6,8,T
Role-Playing,0.1,62,24,7.6,118,M
Role-Playing,0.1,72,22,8,15,T
Puzzle,0.1,74,40,7.5,13,E
Platform,0.1,77,37,8.6,39,E10+
Sports,0.1,61,34,5.3,7,T
Platform,0.1,77,54,7.5,23,E10+
Puzzle,0.1,75,30,7,12,E
Action,0.1,56,14,8,9,T
Shooter,0.1,71,20,7.2,171,T
Simulation,0.1,70,10,7.2,12,T
Role-Playing,0.1,83,31,9.6,16,E
Platform,0.1,83,21,7.8,8,E
Shooter,0.1,81,24,8.5,15,T
Misc,0.1,54,8,7.6,7,E10+
Action,0.1,73,57,7.2,52,M
Action,0.1,50,39,5.4,14,M
Fighting,0.1,63,22,8.2,6,T
Platform,0.1,71,5,5.5,6,E10+
Shooter,0.1,77,20,7.6,448,M
Action,0.1,78,17,6.3,211,M
Action,0.1,30,15,3,4,T
Simulation,0.1,62,39,8.1,9,T
Action,0.1,60,19,5.8,10,E
Sports,0.1,68,17,9.1,7,E
Adventure,0.1,35,11,4.7,7,T
Racing,0.1,74,26,9.1,7,E
Action,0.1,66,20,8.8,13,T
Role-Playing,0.1,35,17,6.7,19,T
Strategy,0.1,79,31,8.5,22,T
Fighting,0.1,65,10,5.8,4,T
Shooter,0.1,66,6,8.1,9,T
Action,0.1,53,20,4,4,M
Sports,0.1,80,16,7.8,5,E
Fighting,0.1,26,4,2.2,20,T
Misc,0.1,79,12,9,6,E
Action,0.1,44,19,6,11,T
Sports,0.1,79,13,6.3,4,E
Action,0.1,82,40,7.2,13,T
Platform,0.1,60,6,7.2,5,E
Platform,0.1,67,27,6.8,4,T
Platform,0.1,80,12,9.2,5,E
Racing,0.1,56,33,8.1,7,E
Misc,0.1,33,9,8,11,E
Simulation,0.1,76,33,8.2,5,T
Strategy,0.1,62,8,8.3,12,E
Action,0.1,61,27,5.7,7,T
Sports,0.1,76,17,6.2,5,E
Action,0.1,83,17,5.5,8,M
Action,0.1,48,20,5.6,8,T
Action,0.1,61,12,7.4,16,M
Sports,0.1,70,4,9.4,5,E
Fighting,0.1,50,18,6.8,4,T
Sports,0.1,74,20,8.4,7,E
Action,0.1,73,36,8.8,12,M
Action,0.1,68,50,7.5,68,T
Puzzle,0.1,60,7,8.3,48,E
Fighting,0.1,63,17,8.2,11,T
Shooter,0.1,37,33,3,40,T
Shooter,0.1,83,15,7.8,12,T
Misc,0.1,75,23,9.2,12,E
Role-Playing,0.1,67,21,7.3,12,E
Shooter,0.1,53,53,7,27,T
Shooter,0.1,46,21,6.8,8,T
Shooter,0.1,44,9,7.3,9,E10+
Shooter,0.1,63,4,7.8,10,E10+
Racing,0.1,25,7,3.7,18,E
Strategy,0.1,64,16,7.7,14,E10+
Shooter,0.1,74,45,7.3,9,E
Puzzle,0.1,74,27,5.8,11,E10+
Action,0.1,45,30,5.4,16,T
Shooter,0.1,55,29,5.2,18,T
Strategy,0.1,68,7,5.9,8,T
Misc,0.1,28,17,3.9,26,E
Sports,0.1,75,7,7.5,21,E
Platform,0.1,51,10,5.4,5,E10+
Action,0.1,37,7,4.1,12,E10+
Shooter,0.1,58,25,7.5,18,T
Racing,0.1,26,4,3.8,8,T
Platform,0.1,59,15,7.3,9,E10+
Platform,0.1,57,7,5.3,12,E10+
Sports,0.1,77,17,7.7,20,E
Platform,0.1,68,4,5.3,4,E
Action,0.1,39,6,5.6,7,E
Misc,0.1,70,7,7,6,E
Adventure,0.1,57,9,6.3,10,E10+
Platform,0.1,71,14,8.1,14,T
Action,0.1,45,16,7.3,4,E
Platform,0.1,66,18,6.4,5,E
Racing,0.1,38,14,3.8,29,T
Action,0.1,44,31,5.7,9,T
Action,0.1,48,17,3.5,4,E10+
Sports,0.1,51,5,9,4,T
Action,0.1,43,30,5.6,22,M
Platform,0.1,62,22,6.2,9,E10+
Sports,0.1,72,15,7.3,8,E
Fighting,0.1,54,6,7.1,10,T
Simulation,0.1,79,29,8.5,11,T
Action,0.1,50,17,7.8,6,E10+
Misc,0.1,47,4,5.3,6,E10+
Misc,0.1,71,6,7.4,7,E
Sports,0.1,61,23,7.4,10,E
Role-Playing,0.09,77,33,7.3,15,E
Sports,0.09,83,19,8.4,43,E
Sports,0.09,72,9,4.6,5,E
Sports,0.09,82,56,7.2,386,E
Racing,0.09,65,46,6.3,43,E
Sports,0.09,79,43,5.9,33,E
Shooter,0.09,64,55,7.4,69,M
Action,0.09,78,47,7.6,36,E
Misc,0.09,65,21,3.9,8,T
Action,0.09,55,8,4.8,4,E
Action,0.09,54,22,7,28,T
Action,0.09,74,34,7.4,118,T
Sports,0.09,69,11,7.4,9,E
Action,0.09,67,28,7.9,30,T
Sports,0.09,69,49,6.6,28,E
Action,0.09,55,26,7.2,22,T
Simulation,0.09,71,12,8.8,23,T
Simulation,0.09,65,26,7.3,47,T
Sports,0.09,70,34,6.3,21,E
Fighting,0.09,72,31,5.8,21,T
Action,0.09,65,10,7.4,14,T
Role-Playing,0.09,81,34,9,59,T
Action,0.09,69,18,5.8,338,T
Fighting,0.09,87,31,8.7,34,T
Fighting,0.09,59,16,7.2,26,T
Role-Playing,0.09,84,54,6.4,42,T
Misc,0.09,80,55,8.1,235,M
Action,0.09,72,33,8.2,179,M
Racing,0.09,55,13,5.7,10,E10+
Misc,0.09,76,51,8.6,83,T
Action,0.09,59,60,6.9,310,M
Racing,0.09,66,45,7,45,E
Action,0.09,41,28,1.7,17,T
Sports,0.09,73,14,6,8,E
Action,0.09,73,28,7.5,43,M
Shooter,0.09,58,42,6,30,T
Adventure,0.09,72,49,7.9,35,T
Role-Playing,0.09,73,24,8.8,55,M
Action,0.09,54,8,5.6,35,E10+
Fighting,0.09,84,10,8.6,18,T
Action,0.09,71,28,7.3,46,T
Role-Playing,0.09,76,24,7.4,37,E10+
Platform,0.09,81,70,8.1,188,E
Role-Playing,0.09,82,17,8.9,24,E10+
Misc,0.09,78,15,8.6,49,T
Strategy,0.09,88,81,7.3,684,E10+
Strategy,0.09,80,66,7.3,520,T
Role-Playing,0.09,77,44,7.9,49,E10+
Role-Playing,0.09,63,20,7.9,18,T
Strategy,0.09,88,104,7.1,1221,T
Sports,0.09,73,36,5.2,17,E
Racing,0.09,74,17,6.8,5,E
Misc,0.09,83,65,7.8,85,E
Role-Playing,0.09,50,13,5.4,13,E10+
Shooter,0.09,81,21,7.8,25,E10+
Action,0.09,58,21,7,12,M
Role-Playing,0.09,74,37,8.1,61,T
Adventure,0.09,78,18,8.2,19,T
Adventure,0.09,67,51,7.6,33,M
Role-Playing,0.09,76,34,8,20,E10+
Fighting,0.09,82,16,7.8,8,E
Sports,0.09,32,43,1.5,427,T
Shooter,0.09,74,34,7.4,596,M
Racing,0.09,75,19,7.6,9,E
Role-Playing,0.09,76,31,6.5,315,M
Simulation,0.09,65,36,6.8,25,T
Sports,0.09,57,16,6,4,E
Role-Playing,0.09,78,28,6.9,35,T
Shooter,0.09,62,19,8.3,7,M
Strategy,0.09,66,17,8.4,30,T
Sports,0.09,79,23,8.9,13,E
Action,0.09,65,9,6,26,E10+
Misc,0.09,83,26,9,29,E
Shooter,0.09,62,15,8.5,10,M
Fighting,0.09,82,5,7.9,112,T
Shooter,0.09,65,28,8.6,16,M
Sports,0.09,76,15,8.5,6,T
Action,0.09,58,33,8,24,M
Action,0.09,68,37,8,5,M
Action,0.09,74,43,8,185,M
Strategy,0.09,59,18,5.6,5,T
Shooter,0.09,79,50,9.1,21,E
Action,0.09,68,13,8.1,15,E10+
Role-Playing,0.09,79,47,8.5,15,T
Role-Playing,0.09,63,25,4.4,307,T
Role-Playing,0.09,77,16,8.5,17,T
Fighting,0.09,36,28,4.4,22,M
Action,0.09,72,27,8.9,47,T
Adventure,0.09,72,48,7.8,41,M
Misc,0.09,86,35,8.8,26,T
Shooter,0.09,48,11,4.3,6,M
Adventure,0.09,39,10,4.4,34,M
Role-Playing,0.09,69,27,7.1,18,E
Racing,0.09,59,13,8.6,15,E
Strategy,0.09,67,19,6.8,11,T
Misc,0.09,73,34,8,5,E
Racing,0.09,56,16,8.3,27,E
Fighting,0.09,54,29,7.7,7,T
Action,0.09,75,37,8,23,M
Sports,0.09,78,32,8.3,11,E
Shooter,0.09,54,15,4.6,5,T
Adventure,0.09,49,12,4.5,6,T
Role-Playing,0.09,83,18,7.2,175,M
Action,0.09,35,4,1.2,6,T
Action,0.09,61,12,6.7,17,T
Shooter,0.09,61,12,7.5,15,M
Platform,0.09,72,46,4.4,266,T
Action,0.09,76,43,8.2,29,T
Action,0.09,71,9,8.1,19,T
Puzzle,0.09,74,16,7.3,6,E
Sports,0.09,86,5,7.1,66,E
Action,0.09,65,21,7.5,35,T
Role-Playing,0.09,80,25,8.3,57,T
Misc,0.09,43,11,5.4,11,E
Role-Playing,0.09,56,6,7.2,36,T
Platform,0.09,82,29,7.7,72,E10+
Action,0.09,38,40,5.7,22,T
Sports,0.09,77,16,7,13,E10+
Action,0.09,75,25,7.9,55,T
Misc,0.09,75,21,7.8,24,E
Adventure,0.09,85,4,8.7,123,M
Fighting,0.09,55,12,8.2,5,T
Adventure,0.09,69,25,5.6,50,M
Action,0.09,70,14,2.5,1967,M
Role-Playing,0.09,42,14,7.3,18,T
Action,0.09,24,8,3.5,21,E
Action,0.09,42,6,3.9,7,E10+
Shooter,0.09,51,38,6.5,21,T
Racing,0.09,75,13,6.6,12,E
Racing,0.09,69,17,7.8,11,E10+
Racing,0.09,70,21,8.1,15,T
Shooter,0.09,79,41,7.2,15,T
Role-Playing,0.09,62,11,7.7,44,M
Platform,0.09,70,17,7.2,5,E
Action,0.09,68,28,7.5,6,E10+
Shooter,0.09,74,20,5.8,11,M
Platform,0.09,73,38,8.4,22,T
Shooter,0.09,37,12,4.5,14,T
Racing,0.09,60,14,7.4,5,T
Racing,0.09,65,24,8.4,7,T
Adventure,0.09,71,62,8.2,17,M
Platform,0.09,62,21,6.6,8,T
Sports,0.09,39,18,2.1,132,T
Sports,0.09,64,20,6.8,14,E
Sports,0.09,69,26,7.1,9,E
Sports,0.09,76,18,7.6,5,E
Sports,0.09,90,13,8,4,E
Platform,0.09,88,54,9,71,T
Racing,0.09,36,14,5.6,5,E
Role-Playing,0.09,68,44,8.2,32,E
Role-Playing,0.09,64,34,7.4,42,T
Action,0.09,74,26,7,13,M
Adventure,0.09,45,14,7.3,4,M
Action,0.09,73,26,8.4,14,T
Platform,0.09,68,38,8.7,18,E10+
Sports,0.09,89,17,7.1,14,E
Shooter,0.09,54,23,7,10,M
Action,0.09,79,21,9.1,11,T
Sports,0.09,59,5,7.5,6,T
